,text,label,stemmed_text,label_angka
3779,sgp menarik dukungan kami ketua umum sgp seluruh jajaran pengurus seindonesia merasa diinjakinjak harga diri tuturnya prabowo subianto,Politik,sgp tarik dukung kami ketua umum sgp seluruh jajar urus indonesia rasa diinjakinjak harga diri tutur prabowo subianto,0
3780,statemen anies apa kurang eksplisit menjawab poin nomor 3 republik dilahirkan mayoritas minoritas republik dilahirkan tidak melindungi minoritas tidak untuk melindungi mayoritas republik dilahirkan untuk setiap anak bangsa,Ideologi,statemen anies apa kurang eksplisit jawab poin nomor 3 republik lahir mayoritas minoritas republik lahir tidak lindung minoritas tidak untuk lindung mayoritas republik lahir untuk tiap anak bangsa,2
3781,2 eks panglima gam seaceh bersiap menyatakan dukungan bulat prabowo gibran kepemimpinan tanah rencong menargetkan suara di atas 70 persen,Politik,2 eks panglima gam seaceh siap nyata dukung bulat prabowo gibran pimpin tanah rencong target suara di atas 70 persen,0
3782,2014 dn 2019 menang pilpres satu jargon pancasila telat mengunakan framing dekat hti fpi berlawan dengan pancasila effect kampanye jokowi adlh militansi kuat minoritas utk mencoblos dan jumlahny menentukan hasil,Ideologi,2014 dn 2019 menang pilpres satu jargon pancasila telat mengunakan framing dekat hti fpi lawan dengan pancasila effect kampanye jokowi adlh militansi kuat minoritas utk coblos dan jumlahny tentu hasil,2
3783,cannot waittttt anies rocks debat capres,Politik,can not waittttt anies rocks debat capres,0
3784,calon presiden capres nomor urut 3 ganjar pranowo melanjutkan kegiatan kampanye daerah blora jawa tengah kamis 0401 setibanya lokasi ganjar turun mobilnya kemudian menghampiri petani tengah menabur pupuk melihat kegiatan petani ganjar bergabung petani ikut menaburkan pupuk terlihat ganjar ditemani sejumlah para petani kunjungan ganjar mendengarkan keluh kesah petani masih memiliki utang kredit usaha rakyat kur ganjar timnya mengidentifikasi masalah petani terjerat utang kur mengklasifikasi kelayakan penerima bantuan program pemutihan hutang tak utang kur ganjar mendengarkan warga yang mengatakan dirinya pernah mendapatkan bantuan langsung tunai blt mau tanya pembagian blt sini merata tanya ganjar ganjar dengar keluhan mengenai sulitnya mendapatkan pupuk subsidi blora kuotanya dikurangi ini ganjar berkomitmen pupuk subsidi jumlahnya tidak dikurangi tetapi diperbaiki pengelolaan datanya pupuk subsidi tepat sasaran bisa menghasilkan ketahanan kedaulatan pangan,Sosial Budaya,calon presiden capres nomor urut 3 ganjar pranowo lanjut giat kampanye daerah blora jawa tengah kamis 0401 tiba lokasi ganjar turun mobil kemudian hampir tani tengah tabur pupuk lihat giat tani ganjar gabung tani ikut tabur pupuk lihat ganjar tani jumlah para tani kunjung ganjar dengar keluh kesah tani masih milik utang kredit usaha rakyat kur ganjar tim identifikasi masalah tani jerat utang kur klasifikasi layak terima bantu program mutih hutang tak utang kur ganjar dengar warga yang kata diri pernah dapat bantu langsung tunai blt mau tanya bagi blt sini rata tanya ganjar ganjar dengar keluh kena sulit dapat pupuk subsidi blora kuota rang ini ganjar komitmen pupuk subsidi jumlah tidak rang tetapi baik kelola data pupuk subsidi tepat sasar bisa hasil tahan daulat pangan,1
3785,sila simak tuntas jawaban pak anies baswedan mengenai pembangunan kota samarinda acara,Sosial Budaya,sila simak tuntas jawab pak anies baswedan kena bangun kota samarinda acara,1
3786,yang waswas acara desak anies diacara desak anies tanah datar sumbar kemarin sempat dibatalkan tempat acaranya last minute baru di gor tanah datar antusias rakyat berkurang sedikitpun desak anies smkn diminati penjegalan smkn besar,Demografi,yang waswas acara desak anies acara desak anies tanah datar sumbar kemarin sempat batal tempat acara last mute baru di gor tanah datar antusias rakyat kurang sedikit desak anies smkn mati jegal smkn besar,6
3787,pak sendiri mengatakan pupuk langka bahkan baru kemarin sampaikan yang sama jateng kok tibatiba organisasi sayap gerindra buka 6000 posko tawarkan pupuk subsidi prabowo gibran pupuknya mana di jateng bisa menguasai kalo memang pupuk subsidi stoknya banyak tidak disalurkan kemarinkemarin kenapa rakyat dibuat menderita lalu dimunculkan pahlawan salah satu capres kenapa segibran pak,Politik,pak sendiri kata pupuk langka bahkan baru kemarin sampai yang sama jateng kok tibatiba organisasi sayap gerindra buka 6000 posko tawar pupuk subsidi prabowo gibran pupuk mana di jateng bisa kuasa kalo memang pupuk subsidi stok banyak tidak salur kemarinkemarin kenapa rakyat buat derita lalu muncul pahlawan salah satu capres kenapa segibran pak,0
3788,ganjar pranowo mahfud md tuh kaya kakak kece lagi mengajak adikadiknya buat bikin kebaikan bareng capres ganjar bersama rakyat jn18d1,Politik,ganjar pranowo mahfud md tuh kaya kakak kece lagi ajak adikadiknya buat bikin baik bareng capres ganjar sama rakyat jn18d1,0
3789,maruarar sirait subang buat sejarah prabowo menang basis pdip,Politik,maruarar sirait subang buat sejarah prabowo menang basis pdip,0
3790,anies diancam ditembak live tiktok jadi takut pak anies takut juga takut pendukung amin tetap tenang amp berani kita ada jalan benar demokrasi perlu ditegakkan keadilan diperjuangkan,Politik,anies ancam tembak live tiktok jadi takut pak anies takut juga takut dukung amin tetap tenang amp berani kita ada jalan benar demokrasi perlu tegak adil juang,0
3791,ganjar dorong ancaman penembakan anies dilaporkan polisi,Pertahanan dan Keamanan,ganjar dorong ancam tembak anies lapor polisi,3
3792,cukup menarik beberapa waktu lalu capres ganjar ganjar pranowo menjadi capres pertama diterima pemimpinnya jogja sri sultan hamengkubuwono x ini kode dukungan keraton utk why not,Politik,cukup tarik beberapa waktu lalu capres ganjar ganjar pranowo jadi capres pertama terima pimpin jogja sri sultan hamengkubuwono x ini kode dukung keraton utk why not,0
3793,gampang kok batalin pencalonan prabowo gibran memang bermasalah dijamin satu putaran hemat uang negara hemat uang prabowo,Politik,gampang kok batalin calon prabowo gibran memang masalah jamin satu putar hemat uang negara hemat uang prabowo,0
3794,saran bang anies baiknya bagaimana anies bikin konten pidato pendekatan budaya menggunakan bahasa jawa halus menurut masih orang jawa tidak bhs indonesia terimakasih,Sosial Budaya,saran bang anies baik bagaimana anies bikin konten pidato dekat budaya guna bahasa jawa halus turut masih orang jawa tidak bhs indonesia terimakasih,1
3795,prabowo sebut 2 kali kalah pilpres tak pernah diundang relawan erick thohir prabowo subianto,Politik,prabowo sebut 2 kali kalah pilpres tak pernah undang rawan erick thohir prabowo subianto,0
3796,halusinasi anies sore aurel cewek zenius sampe depok ahok dishub bekasi deres sekjen pbb kuli jepang kuala lumpur,Politik,halusinasi anies sore aurel cewek zenius sampe depok ahok dishub bekas deres sekjen pbb kuli jepang kuala lumpur,0
3797,solidaritas ciamis terlihat mantap kyai muda mendeklarasikan dukungan tulusnya prabowo pemimpin memahami kebutuhan rakyat baik darijabar untukindonesia,Politik,solidaritas ciamis lihat mantap kyai muda deklarasi dukung tulus prabowo pimpin paham butuh rakyat baik darijabar untukindonesia,0
3798,ganjar pranowo tingkatkan konsen cyber security pencegahan kebocoran data,Pertahanan dan Keamanan,ganjar pranowo tingkat konsen cyber security cegah bocor data,3
3799,haha pak anies portrayed as korean idol trainee by gen z will forever be remembered in history of presidential election,Sosial Budaya,haha pak anies portrayed as korean idol trainee by gen z will forever be remembered in history of presidential election,1
3800,data bossnya pak prabowo dipakai mas semalam pak prabowo berani bilang pak jokowi bohong menhan punya tanah pribadi 340 ribu hektar 50 prajurit tni punya tempat tinggal masa nunggu jadi presiden dulu baru prajurit sejahtera,Politik,data bossnya pak prabowo pakai mas malam pak prabowo berani bilang pak jokowi bohong menhan punya tanah pribadi 340 ribu hektar 50 prajurit tni punya tempat tinggal masa nunggu jadi presiden dulu baru prajurit sejahtera,0
3801,jangan lupa masjid sebelahnya dikunjungi pa anies seberang lupa muaro satu2nya masjid kota padang terbuka 24 jam semua orang menggunakan istirahat di sana senyamannya sel,Sosial Budaya,jangan lupa masjid belah kunjung pa anies seberang lupa muaro satu2nya masjid kota padang buka 24 jam semua orang guna istirahat di sana nyaman sel,1
3802,kampung ku aeange deket bukit tinggi kamoung petani menjual hasilnya riau palembang sering banget jalanan longsor truk truk balik pulang dan petani rugi mayoitas kampung ku tetap pilih anies baswedan jadi yaaah gakjadikasihan,Geografi,kampung ku aeange deket bukit tinggi kamoung tani jual hasil riau palembang sering banget jalan longsor truk truk balik pulang dan tani rugi mayoitas kampung ku tetap pilih anies baswedan jadi yaaah gakjadikasihan,7
3803,prabowo lepas kapal rs tni kri radjiman992 kirim bantuan palestina,Politik,prabowo lepas kapal rs tni kri radjiman992 kirim bantu palestina,0
3804,spanduk panjang aniesmuhaimin dibentangkan relawan amin tonjong brebes jateng,Ekonomi,spanduk panjang aniesmuhaimin bentang rawan amin tonjong brebes jateng,4
3805,inilah pendukung anies baswedan wlpn hujan becek ttp semangatbatam pecah sembako bikin kubu sebelah rezim panik,Politik,ini dukung anies baswedan wlpn hujan becek ttp semangatbatam pecah sembako bikin kubu belah rezim panik,0
3806,kagum prabowo yaqut selalu ajarkan kesabaran sinpo,Politik,kagum prabowo yaqut selalu ajar sabar sinpo,0
3807,breaking news baru dikritik lahan kinerja prabowo keluarkan kata2 kasar dibelakang bayangkan kalau jadi presiden kritik keras ketelinganya apa akan terjadi si pengkritiknya semua instrumen amp alat negara dia diperintahkan,Politik,breaking news baru kritik lahan kerja prabowo keluar kata2 kasar belakang bayang kalau jadi presiden kritik keras telinga apa akan jadi si kritik semua instrumen amp alat negara dia perintah,0
3808,prabowo gibran bukan dipandang pilihan satu putaran juga arah baru politik indonesia lebih progresif inklusif rakyatsenang 02menang,Politik,prabowo gibran bukan pandang pilih satu putar juga arah baru politik indonesia lebih progresif inklusif rakyatsenang 02menang,0
3809,jogetjoget menyenangkan pemuda perlu programprogram memberikan solusi nyataseperti program ganjar pranowo,Politik,jogetjoget senang pemuda perlu programprogram beri solusi nyataseperti program ganjar pranowo,0
3810,wkt diinvite utk makan rumah prabowo cipung pakai dibawa ujung2nya instagramnya prabowo foto ber4 ditaro slide pertama come on bayi tuh boleh dijadiin alat kampanye ortunya tolol anjirrrrr ternyata even nagita gbs diandelin,Politik,wkt diinvite utk makan rumah prabowo cipung pakai bawa ujung2nya instagramnya prabowo foto ber4 ditaro slide pertama come on bayi tuh boleh dijadiin alat kampanye ortunya tolol anjirrrrr nyata even nagita gbs diandelin,0
3811,sikap jokowi anakanaknya jualan pisang martabak menantunya jadi orang biasa prabowo beserta orangorangnya menyerangnya segala lini siapa sangka hari jokowi lagi dulu sejak kenal dekat prabowo,Politik,sikap jokowi anakanaknya jual pisang martabak menantu jadi orang biasa prabowo serta orangorangnya serang segala lini siapa sangka hari jokowi lagi dulu sejak kenal dekat prabowo,0
3812,dukungan besar pak ganjarmahfud mengungkap kebenaran kasus semoga keadilan segera terwujud,Politik,dukung besar pak ganjarmahfud ungkap benar kasus moga adil segera wujud,0
3813,terkuak dokumen rahasia dibuka pemerintah as prabowo subianto memang hilangkan aktivis 1998,Politik,kuak dokumen rahasia buka perintah as prabowo subianto memang hilang aktivis 1998,0
3814,elektabilitas prabowo gibran terus melaju kencang rakyatsenang 02menang,Politik,elektabilitas prabowo gibran terus laju kencang rakyatsenang 02menang,0
3815,pak anies makan bersama petanipetani solok sumatera barat siang tadi rabu 3 januari 2024,Demografi,pak anies makan sama petanipetani solok sumatera barat siang tadi rabu 3 januari 2024,6
3816,prabowo gibran kekuatan kearifan memajukan bangsa rakyatsenang 02menang,Politik,prabowo gibran kuat arif maju bangsa rakyatsenang 02menang,0
3817,pernyataan bapak anies acara desak anies dikutip media singapura channel news asia cna anies memberikan contoh kita semua terutama para calon atau pemimpin negeri lebih khususnya bagi penguasa hal berdemokrasi seharusnya,Politik,nyata bapak anies acara desak anies kutip media singapura channel news asia cna anies beri contoh kita semua utama para calon atau pimpin negeri lebih khusus bagi kuasa hal demokrasi harus,0
3818,nelayan butuh solusi ganjar pranowo mahfud md yuk bersama lakukan jangan biarkan kredit macet jadi bumerang,Politik,nelayan butuh solusi ganjar pranowo mahfud md yuk sama laku jangan biar kredit macet jadi bumerang,0
3819,tempodotco penjelasan ganjar pranowo soal jargon sat set nasional ganjar mahfud hebat kalau prabowo gibran,Politik,tempodotco jelas ganjar pranowo soal jargon sat set nasional ganjar mahfud hebat kalau prabowo gibran,0
3820,nyangka begitu banyak orang dukung prabowo gibran tanah datar salut deh sama antusiasmenya,Sosial Budaya,nyangka begitu banyak orang dukung prabowo gibran tanah datar salut deh sama antusiasme,1
3821,menolak lupa gus dur mundur diancam teror sniper prabowo pernah siapkan 100 sniper ancam bunuh gus dur,Pertahanan dan Keamanan,tolak lupa gus dur mundur ancam teror sniper prabowo pernah siap 100 sniper ancam bunuh gus dur,3
3822,yakin prabowo gibran membawa indonesia puncak kejayaan pilihprabowogibran02 sukses,Politik,yakin prabowo gibran bawa indonesia puncak jaya pilihprabowogibran02 sukses,0
3823,prabowo memimpin indonesia keadilan hakhak kemanusiaan buktinyata tiadahenti,Ideologi,prabowo pimpin indonesia adil hakhak manusia buktinyata tiadahenti,2
3824,anies korban busuknya orangorang rakus kekuasaan hingga dibunuh karakternya fitnah amp issue politik identitas,Politik,anies korban busuk orangorang rakus kuasa hingga bunuh karakter fitnah amp issue politik identitas,0
3825,sederhana jelas efektif paslon no ganjar capres ganjar pranowo cawapres mahfud md punya resep tuntasin regulasi hukum investor indonesia,Politik,sederhana jelas efektif paslon no ganjar capres ganjar pranowo cawapres mahfud md punya resep tuntasin regulasi hukum investor indonesia,0
3826,prabowo tekankan pentingnya pengkajian sumber air manfaat lebih luas dekade08 prabowo gibran,Sumber Daya Alam,prabowo tekan penting kaji sumber air manfaat lebih luas dekade08 prabowo gibran,5
3827,pidato grace natalie 11 januari 2019 sini membeberkan kebohongan prabowo versi grace natalie sumber youtube psi,Politik,pidato grace natalie 11 januari 2019 sini beber bohong prabowo versi grace natalie sumber youtube psi,0
3828,curiga pak anies punya kekuatan paling ditakuti lautan menyatukan semua orang berbagai golongan berjuang bersama salute sencho,Sosial Budaya,curiga pak anies punya kuat paling takut laut satu semua orang bagai golong juang sama salute sencho,1
3829,calon presiden ri no urut 3 ganjar pranowo menegaskan konstitusi aturan dasar negara dihormati semua warga,Ideologi,calon presiden ri no urut 3 ganjar pranowo tegas konstitusi atur dasar negara hormat semua warga,2
